tweet_id,text,rating_numerator,rating_denominator,name,stage,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,followers_count
836260088725786625,This is Lucy. She spent all morning overseeing the shoveling of the driveway. H*ckin hard work. 13/10 very good girl Lucy https://t.co/gA2GECjiQD,13,10,Lucy,,Borzoi,0.564688,True,Ice Bear,0.0782674999999999,False,Pembroke,0.0579161999999999,True,4633,22421,7418521
836001077879255040,Atlas is back and this time he's prettier than the sunset. Seems to be aware of it too. 13/10 would give modeling contract https://t.co/uRdKlFArQE,13,10,,,Samoyed,0.963558,True,White Wolf,0.0198476,False,Malamute,0.00590434,True,4636,20167,7418521
835574547218894849,This is Eli. He works backstage at Bone Jovi concerts. Heavy duty earmuffs for puptection. H*ckin safe boy. 11/10 https://t.co/cVQEnUQd8q,11,10,Eli,,Staffordshire Bullterrier,0.6106550000000001,True,Muzzle,0.132138,False,American Staffordshire Terrier,0.109544,True,3918,18782,7418521
835297930240217089,Meet Ash. He's a Benebop Cumberplop. Quite rare. Fairly portable. Lil sandy tho. Clearly knows something you don't. 12/10 would hug softly https://t.co/1U0z6r5LSO,12,10,Ash,,Rottweiler,0.341276,True,Border Terrier,0.3362199999999999,True,Gordon Setter,0.0454483,True,3235,17314,7418522
835264098648616962,"Meet Lola. Her hobbies include being precious af and using her foot as a toothbrush. 12/10 Lola requests your help

https://t.co/FYFyHh7rir https://t.co/IiB7ggduoU",12,10,Lola,,Hyena,0.736871,False,Chesapeake Bay Retriever,0.0875033,True,Meerkat,0.0420578,False,1842,8177,7418522
835172783151792128,We only rate dogs. Please don't send in any non-canines like this Floppy Tongued House Panda. Thank you... 12/10 would still pet https://t.co/8fX2VkExnL,12,10,,,Border Collie,0.663138,True,Collie,0.152494,True,Cardigan,0.0354706,True,6216,27589,7418522
835152434251116546,When you're so blinded by your systematic plagiarism that you forget what day it is. 0/10 https://t.co/YbEJPkg4Ag,0,10,,,Swing,0.967066,False,American Staffordshire Terrier,0.0127309,True,Staffordshire Bullterrier,0.00703922,True,3263,23710,7418522
834931633769889797,This is Tucker. He decided it was time to part ways with his favorite ball. We captured the emotional farewell on camera. 12/10 https://t.co/jTe7Y6P0HK,12,10,Tucker,,Ice Bear,0.330573,False,Soft-Coated Wheaten Terrier,0.196476,True,Irish Terrier,0.0730965,True,1789,11443,7418522
834786237630337024,This is Tobi. She is properly fetching her shot. H*ckin nifty af bandana. 13/10 would send fully armed battalion to remind her of my love https://t.co/3FIqvumEXE,13,10,Tobi,,Border Terrier,0.156276,True,Norwegian Elkhound,0.125912,True,Boston Bull,0.0966239,True,5927,22335,7418522
834574053763584002,Here's a doggo fully pupared for a shower. H*ckin exquisite balance. Sneaky tongue slip too. 13/10 https://t.co/UtEVnQ1ZPg,13,10,,doggo,Toilet Tissue,0.262936,False,Golden Retriever,0.226564,True,Bathtub,0.0788789999999999,False,2747,14468,7418522
834458053273591808,"Meet Chester (bottom) &amp; Harold (top). They are different dogs not only in appearance, but in personality as well. Both 12/10 symbiotic af https://t.co/8ZOZS2FSJe",12,10,Chester,,Rhodesian Ridgeback,0.4686189999999999,True,Whippet,0.177531,True,Redbone,0.106552,True,1813,10148,7418522
834209720923721728,This is Wilson. He's aware that he has something on his face. Waiting for you to get it for him. 12/10 https://t.co/FaeinVjzTZ,12,10,Wilson,,Golden Retriever,0.754799,True,Pekinese,0.1978609999999999,True,Labrador Retriever,0.00865404,True,5188,21778,7418522
834167344700198914,This is Sunshine. She doesn't believe in personal space. Eyes pretty far apart for a dog. Has horns (whoa). 11/10 would pet with wonder https://t.co/o3bhLguymB,11,10,Sunshine,,Ox,0.991682,False,Bison,0.00533452,False,Water Buffalo,0.00113025,False,3933,16658,7418522
834086379323871233,This is Lipton. He's a West Romanian Snuggle Pup. Only a few left of his kind. 12/10 would boop https://t.co/5KmXPIGgAG,12,10,Lipton,,Bath Towel,0.736759,False,Sleeping Bag,0.0629591,False,Labrador Retriever,0.0452626999999999,True,2404,13809,7418522
833863086058651648,This is Bentley. Hairbrushes are his favorite thing in the h*ckin world. 12/10 impawsible to say no to https://t.co/HDloTYilWZ,12,10,Bentley,,Kuvasz,0.4949689999999999,True,Great Pyrenees,0.312632,True,Golden Retriever,0.141736,True,2604,14168,7418522
833826103416520705,Meet Charlie. She asked u to change the channel to Animal Planet at least 6 times. Now taking matters into her own paws. 13/10 assertive af https://t.co/WTzhtfevKY,13,10,Charlie,,Chihuahua,0.438054,True,Kelpie,0.149706,True,Pembroke,0.0964805,True,3729,16214,7418522
833722901757046785,This is Bronte. She's fairly h*ckin aerodynamic. Also patiently waiting for mom to make her a main character. 13/10 would be an honor to pet https://t.co/w1MQWO2PET,13,10,Bronte,,West Highland White Terrier,0.918144,True,Maltese Dog,0.0257207,True,Lakeland Terrier,0.0202111,True,3480,21870,7418522
833479644947025920,This is Poppy. She just arrived. 13/10 would snug passionately https://t.co/YGeSpyN8Gu,13,10,Poppy,,Golden Retriever,0.727039,True,Cocker Spaniel,0.0711398,True,Tibetan Mastiff,0.0486941999999999,True,2243,15707,7418522
833124694597443584,This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,12,10,Gidget,pupper,Cardigan,0.7105229999999999,True,Kelpie,0.106102,True,Shopping Cart,0.0554755,False,5250,21345,7418522
832998151111966721,"This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0",13,10,Rhino,doggo,Boxer,0.539036,True,French Bulldog,0.317617,True,Bull Mastiff,0.0939285,True,2405,14060,7418522
832769181346996225,RT @EmilieGambril: 12/10 h*cking excited about my new shirt! @dog_rates https://t.co/zFEfMTaHqU,12,10,,,Jersey,0.895698,False,Sweatshirt,0.0890854,False,Poncho,0.00297522,False,40,0,7418523
832757312314028032,This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,13,10,Willow,,Cardigan,0.160888,True,Staffordshire Bullterrier,0.159441,True,Boston Bull,0.154368,True,3935,17792,7418524
832636094638288896,This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,12,10,Orion,,Eskimo Dog,0.5250319999999999,True,Siberian Husky,0.252238,True,Malamute,0.2168389999999999,True,3036,16777,7418524
832397543355072512,This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,12,10,Eevee,,Pekinese,0.988916,True,Brabancon Griffon,0.0016768,True,Siamese Cat,0.00112589,False,2414,12644,7418524
832369877331693569,This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,11,10,Charlie,,Kelpie,0.50469,True,German Short-Haired Pointer,0.105208,True,Staffordshire Bullterrier,0.0543385,True,3460,18148,7418524
832273440279240704,Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,14,10,Smiley,doggo,Pembroke,0.134081,True,Ice Bear,0.0519278,False,Pug,0.0443109,True,2530,11967,7418524
832215726631055365,RT @dog_rates: This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,13,10,Moreton,,Afghan Hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,False,10181,0,7418524
832040443403784192,RT @dog_rates: This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12,10,Klein,,Miniature Pinscher,0.796313,True,Chihuahua,0.155413,True,Staffordshire Bullterrier,0.0309433,True,10562,0,7418524
832032802820481025,"This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M",12,10,Miguel,doggo,Whippet,0.601712,True,Ibizan Hound,0.152662,True,Italian Greyhound,0.135055,True,5049,18867,7418524
831939777352105988,This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,12,10,Emanuel,doggo,Pomeranian,0.153862,True,Marmot,0.0912338999999999,False,Grey Fox,0.0906441,False,6663,25403,7418524
831911600680497154,Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,14,10,Kuyu,,Bloodhound,0.777562,True,Great Dane,0.0474176,True,Leonberg,0.0179431,True,7079,29275,7418524
831670449226514432,This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,13,10,Daisy,,Pembroke,0.6248020000000001,True,Cardigan,0.362861,True,Appenzeller,0.00392621,True,1971,11060,7418524
831650051525054464,"I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO",13,10,,,Eskimo Dog,0.530416,True,Siberian Husky,0.180335,True,Norwegian Elkhound,0.104314,True,2109,7604,7418524
831552930092285952,This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,13,10,Dutch,,Chihuahua,0.257415,True,Pembroke,0.161442,True,French Bulldog,0.0921429,True,2489,9541,7418524
831322785565769729,This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,12,10,Pete,doggo,Old English Sheepdog,0.999715,True,Tibetan Terrier,4.62967e-05,True,Guinea Pig,4.1184300000000005e-05,False,1662,9731,7418524
831315979191906304,I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,13,10,,pupper,Briard,0.982755,True,Soft-Coated Wheaten Terrier,0.00908435,True,Bouvier Des Flandres,0.0046928,True,1213,6906,7418524
831309418084069378,This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,12,10,Scooter,,Doberman,0.3693889999999999,True,Kelpie,0.132449,True,Labrador Retriever,0.0747273,True,2655,12422,7418525
831262627380748289,This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,12,10,Tucker,,Cocker Spaniel,0.263323,True,Brittany Spaniel,0.20055,True,Doormat,0.193414,False,2230,12614,7418526
830956169170665475,Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,12,10,Reggie,,Kuvasz,0.451516,True,Golden Retriever,0.317196,True,English Setter,0.132759,True,1627,8452,7418526
830583320585068544,This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,13,10,Lilly,,Labrador Retriever,0.908703,True,Seat Belt,0.0570909,False,Pug,0.0119335,True,18320,70941,7418526
830097400375152640,"Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW",13,10,Samson,,Toy Poodle,0.442713,True,Pomeranian,0.142073,True,Pekinese,0.125745,True,3273,10415,7418526
829878982036299777,RT @dog_rates: This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.337053,True,Tennis Ball,0.00855442,False,5459,0,7418526
829861396166877184,This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,12,10,Mia,,Border Terrier,0.394486,True,Staffordshire Bullterrier,0.3765739999999999,True,American Staffordshire Terrier,0.0312916,True,2129,12966,7418526
829501995190984704,This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,12,10,Leo,,French Bulldog,0.950851,True,Pekinese,0.0151996,True,Pug,0.0110936,True,11558,33680,7418526
829449946868879360,Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,11,10,,doggo,Labrador Retriever,0.315163,True,Golden Retriever,0.1532099999999999,True,Pekinese,0.132791,True,2207,11103,7418526
829374341691346946,This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,13,10,Astrid,doggo,Staffordshire Bullterrier,0.757547,True,American Staffordshire Terrier,0.14995,True,Chesapeake Bay Retriever,0.0475226999999999,True,10151,36728,7418526
829141528400556032,This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,12,10,Malcolm,,Golden Retriever,0.57314,True,Cocker Spaniel,0.111159,True,Gibbon,0.0941268999999999,False,8077,26015,7418526
829011960981237760,This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,13,10,Dexter,,Boxer,0.312221,True,Dalmatian,0.24404,True,Conch,0.130273,False,17657,56241,7418526
828770345708580865,This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,13,10,Alfie,,Seat Belt,0.765979,False,Chesapeake Bay Retriever,0.0338986,True,Polecat,0.0272515999999999,False,6406,27142,7418526
828708714936930305,This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,10,10,Fiona,,Hippopotamus,0.942911,False,Mexican Hairless,0.00838837,True,Ice Lolly,0.00620647,False,12242,38875,7418526
828650029636317184,"Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK",14,10,one,,Golden Retriever,0.649209,True,Chesapeake Bay Retriever,0.19856,True,Vizsla,0.0561999,True,1469,10089,7418526
828409743546925057,This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,12,10,Mutt,,Teddy,0.908457,False,Toy Poodle,0.0180397999999999,True,Standard Poodle,0.0126671,True,1253,6677,7418526
828408677031882754,This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,12,10,Bear,,Weimaraner,0.1330329999999999,True,Chesapeake Bay Retriever,0.092227,True,American Staffordshire Terrier,0.0650945,True,1400,8117,7418526
828381636999917570,Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,14,10,Doobert,doggo,Bedlington Terrier,0.3925349999999999,True,Labrador Retriever,0.0890217,True,Clumber,0.0817998,True,2423,13406,7418526
828376505180889089,"This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",13,10,Beebop,,American Staffordshire Terrier,0.5230859999999999,True,Staffordshire Bullterrier,0.186168,True,Chihuahua,0.0420894,True,1158,7843,7418526
828372645993398273,This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,12,10,Alexander,,Malamute,0.663047,True,Eskimo Dog,0.207779,True,Tibetan Mastiff,0.0409488,True,3204,13303,7418526
828046555563323392,This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,13,10,Sailer,,Patio,0.272972,False,Window Screen,0.131295,False,Boathouse,0.0463925,False,3122,12490,7418526
828011680017821696,Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,11,10,Brutus,,American Staffordshire Terrier,0.936662,True,Staffordshire Bullterrier,0.0329990999999999,True,Bull Mastiff,0.0171834,True,2342,11008,7418526
827933404142436356,This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,12,10,Kona,pupper,German Shepherd,0.8061149999999999,True,Tibetan Mastiff,0.104831,True,Kelpie,0.0381482,True,5699,21403,7418526
827653905312006145,This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,12,10,Boots,,Collie,0.285555,True,Border Collie,0.217306,True,Saint Bernard,0.143245,True,3281,16397,7418526
827600520311402496,Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,13,10,Tucker,,Pembroke,0.325638,True,Golden Retriever,0.317235,True,Labrador Retriever,0.116087,True,1034,7867,7418526
827324948884643840,"This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",12,10,Ralphie,,Golden Retriever,0.352486,True,Toy Poodle,0.178884,True,Labrador Retriever,0.0841643999999999,True,3343,16877,7418526
827199976799354881,This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,13,10,Charlie,,Great Dane,0.8696809999999999,True,American Staffordshire Terrier,0.0266582,True,Boxer,0.0198660999999999,True,2449,11243,7418526
826958653328592898,This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,12,10,Loki,doggo,Golden Retriever,0.6173890000000001,True,Labrador Retriever,0.337053,True,Tennis Ball,0.00855442,False,5459,22930,7418526
826848821049180160,This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,13,10,Cupid,doggo,Great Pyrenees,0.858764,True,Golden Retriever,0.0235257,True,Pekinese,0.0171039,True,11157,38792,7418526
826598365270007810,This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,13,10,Pawnd,,French Bulldog,0.628119,True,Siamese Cat,0.117397,False,Cougar,0.0827648999999999,False,2562,10714,7418526
826476773533745153,This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,12,10,Pilot,doggo,German Shepherd,0.7418600000000001,True,Tibetan Mastiff,0.1228119999999999,True,Kelpie,0.10046,True,4579,19591,7418526
826240494070030336,We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,11,10,,,French Bulldog,0.903048,True,Pug,0.0962421,True,Boston Bull,0.000234364,True,2822,14116,7418527
826204788643753985,"Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX",13,10,,doggo,Labrador Retriever,0.782058,True,Golden Retriever,0.156581,True,Soft-Coated Wheaten Terrier,0.00727512,True,1018,5190,7418527
826115272272650244,This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,13,10,Ike,,Tennis Ball,0.997071,False,Golden Retriever,0.00233085,True,Kuvasz,0.000283472,True,3425,16684,7418527
825876512159186944,This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,11,10,Mo,,Shopping Cart,0.995941,False,Shopping Basket,0.00405697,False,Mousetrap,8.83283e-07,False,2042,11125,7418527
825829644528148480,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,12,10,Toby,,Great Pyrenees,0.8534069999999999,True,Golden Retriever,0.0535313,True,English Setter,0.0458299,True,2720,13560,7418527
825535076884762624,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,14,10,,puppo,Rottweiler,0.681495,True,Tibetan Mastiff,0.14794,True,Black-And-Tan Coonhound,0.0245252,True,18787,55407,7418527
825147591692263424,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,13,10,Sweet,,Pekinese,0.354823,True,Pomeranian,0.24539,True,Toy Poodle,0.136545,True,4999,19484,7418527
825026590719483904,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",12,10,Pablo,puppo,Eskimo Dog,0.524454,True,Siberian Husky,0.467678,True,Malamute,0.00497584,True,1405,6755,7418527
824796380199809024,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,11,10,Bailey,,Gas Pump,0.676439,False,Harvester,0.0499953,False,Swing,0.0446596,False,6007,0,7418527
824775126675836928,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,12,10,Scooter,,Border Terrier,0.610499,True,Malinois,0.0902911999999999,True,Airedale,0.0686247,True,3855,15934,7418527
824663926340194305,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,13,10,Wilson,,English Setter,0.526488,True,Golden Retriever,0.402815,True,Irish Setter,0.0344178,True,1898,10726,7418527
824325613288833024,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,13,10,,pupper,Pembroke,0.990793,True,Cardigan,0.00891939,True,Basenji,0.000262264,True,11357,12543,7418527
824297048279236611,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,11,10,Nala,,Teddy,0.58823,False,Jigsaw Puzzle,0.0289096,False,Doormat,0.0222507,False,4231,16033,7418527
823939628516474880,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,12,10,Cash,,Schipperke,0.234076,True,Curly-Coated Retriever,0.193093,True,Labrador Retriever,0.0951966,True,2968,11349,7418527
823699002998870016,This is Winston. The goggles make him a superhero. Protects the entire city from criminals unless they rub his belly really well. 12/10 https://t.co/yCydYURYEL,12,10,Winston,,Cairn,0.203999,True,Snorkel,0.171893,False,Norfolk Terrier,0.107543,True,2649,13409,7418528
823581115634085888,This is Crawford. He's quite h*ckin good at the selfies. Nose is incredibly boopable. 11/10 would snapchat https://t.co/6F5Rrp472U,11,10,Crawford,,Dingo,0.280949,False,German Shepherd,0.194044,True,Pembroke,0.120051,True,2895,13900,7418528
823322678127919110,This is Wyatt. He's got the fastest paws in the West. H*ckin deadly. 11/10 would ride into the sunset with https://t.co/stkJ377KK7,11,10,Wyatt,,Cowboy Boot,0.990253,False,Chihuahua,0.00183635,True,Papillon,0.0012739,True,4397,16773,7418528
823269594223824897,RT @dog_rates: We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,,,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False,10793,0,7418528
822975315408461824,This is Albus. He's soaked as h*ck. Seems to have misplaced an ear as well. Still in good spirits tho. 12/10 would dry https://t.co/yUM8jYStuG,12,10,Albus,,Bathtub,0.331098,False,Tub,0.24886,False,Pembroke,0.2331619999999999,True,3767,18434,7418528
822872901745569793,Here's a super supportive puppo participating in the Toronto  #WomensMarch today. 13/10 https://t.co/nTz3FtorBc,13,10,,puppo,Lakeland Terrier,0.196015,True,Labrador Retriever,0.160329,True,Irish Terrier,0.0691262,True,48039,141145,7418528
822859134160621569,This is Hobbes. He was told he was going to the park. Ended up at the vet. H*ckin bamboozled. Quite pupset with you. 12/10 https://t.co/SSQE06XClS,12,10,Hobbes,,Malinois,0.332897,True,Chihuahua,0.104116,True,Staffordshire Bullterrier,0.0477449999999999,True,2497,14091,7418528
822647212903690241,RT @dog_rates: This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True,7040,0,7418528
822610361945911296,Please stop sending in non-canines like this Very Pettable Dozing Bath Tortoise. We only rate dogs. Only send dogs... 12/10 https://t.co/mcagPeENIh,12,10,,,Cocker Spaniel,0.6644869999999999,True,Norfolk Terrier,0.075089,True,Norwich Terrier,0.0596439,True,3244,15748,7418528
822489057087389700,This is Paisley. She really wanted to be president this time. Dreams officially crushed. 13/10 https://t.co/liJGwMp17E,13,10,Paisley,,Samoyed,0.4167689999999999,True,Malamute,0.252706,True,Kuvasz,0.157028,True,7040,19357,7418528
822462944365645825,"This is Gabe. He was the unequivocal embodiment of a dream meme, but also one h*ck of a pupper. You will be missed by so many. 14/10 RIP https://t.co/M3hZGadUuO",14,10,Gabe,pupper,Pomeranian,0.960199,True,Samoyed,0.0230563,True,Maltese Dog,0.00894488,True,16075,30400,7418528
822244816520155136,We only rate dogs. Please don't send pics of men capturing low level clouds. Thank you... 11/10 https://t.co/rLi83ZyCL5,11,10,,,Samoyed,0.585441,True,Pomeranian,0.193654,True,Arctic Fox,0.0716476,False,10793,37390,7418528
821886076407029760,This is Jimison. He was just called a good boy. 13/10 https://t.co/djMep7mGkV,13,10,Jimison,,Golden Retriever,0.266238,True,Cocker Spaniel,0.223325,True,Irish Setter,0.151631,True,2566,12123,7418528
821813639212650496,RT @dog_rates: Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,Hercules,,Saint Bernard,0.995143,True,Cardigan,0.00304359,True,English Springer,0.00104955,True,3659,0,7418528
821765923262631936,This is Duchess. She uses dark doggo forces to levitate her toys. 13/10 magical af https://t.co/maDNMETA52,13,10,Duchess,doggo,Golden Retriever,0.980071,True,Labrador Retriever,0.00875751,True,Saluki,0.00180595,True,1824,8998,7418528
821522889702862852,This is Harlso. He has a really good idea but isn't sure you're going to like it. 13/10 he'll just keep it to himself https://t.co/IzcaR3Nqyn,13,10,Harlso,,Doberman,0.7635390000000001,True,Black-And-Tan Coonhound,0.136602,True,Miniature Pinscher,0.0876538999999999,True,1939,8567,7418528
821407182352777218,This is Sundance. He's a doggo drummer. Even sings a bit on the side. 14/10 entertained af (vid by @sweetsundance) https://t.co/Xn5AQtiqzG,14,10,Sundance,doggo,Irish Setter,0.5054960000000001,True,Vizsla,0.168747,True,Chesapeake Bay Retriever,0.111311,True,4773,12573,7418528
821149554670182400,This is Luca. He got caught howling. H*ckin embarrassed. 12/10 https://t.co/r8DxA8DYJ2,12,10,Luca,,German Shepherd,0.515933,True,Malinois,0.203651,True,Irish Setter,0.0910551,True,2207,9317,7418528
821107785811234820,Here's a doggo who looks like he's about to give you a list of mythical ingredients to go collect for his potion. 11/10 would obey https://t.co/8SiwKDlRcl,11,10,,doggo,Pomeranian,0.85659,True,Papillon,0.0385365,True,Yorkshire Terrier,0.0331458,True,2334,10244,7418528
821044531881721856,This is Flash. He went way too hard celebrating Martin Luther King Day last night. 12/10 now he's having a dream in his honor https://t.co/bryVdNaRcu,12,10,Flash,,Old English Sheepdog,0.14802,True,Airedale,0.1335339999999999,True,Tibetan Mastiff,0.120903,True,2511,13527,7418529
820749716845686786,Meet Sunny. He can take down a polar bear in one fell swoop. Fr*cken deadly af. 13/10 would pet with caution https://t.co/EMq8Ud6Ze1,13,10,Sunny,,Golden Retriever,0.8380120000000001,True,Pekinese,0.0567331,True,Labrador Retriever,0.0239436,True,10888,33699,7418529
